sigla_uf,cnae_2_subclasse,tipo_vinculo,valor_remuneracao_media,sexo,raca_cor,grau_instrucao_apos_2005,cbo_2002,id_municipio
SP,5231102,10,5135.64,1,2,9,354205,3518701
SP,5231102,10,6912.73,1,2,9,411010,3518701
SP,5231102,10,5742.77,1,2,9,212405,3518701
SP,5231102,10,5988.45,1,8,9,410105,3518701
SP,5231102,10,4822.54,1,2,9,252105,3518701
SP,5231102,10,8922.77,1,2,9,510310,3518701
SP,5231102,10,4970,1,2,9,782220,3518701
SP,5231102,10,4210.52,1,2,9,214005,3518701
SP,5231102,10,3586.43,1,9,9,782220,3518701
SP,5231102,10,16054.96,1,2,9,252105,3518701
SP,5231102,10,6393.93,1,2,9,313120,3518701
SP,5231102,10,13431.87,1,2,9,212405,3518701
SP,5231102,10,3006.84,1,2,9,414115,3518701
SP,5231102,10,62107.01,1,9,9,122610,3518701
SP,5231102,10,6450.22,1,2,9,342205,3518701
SP,5231102,10,0,1,2,9,813125,3518701
SP,5231102,10,13746.04,1,2,9,225140,3518701
SP,5231102,10,6490.36,1,2,9,811630,3518701
SP,5231102,10,3169.42,1,2,9,517420,3518701
SP,5231102,10,0,1,2,9,783220,3518701
SP,5231102,10,3666.46,1,2,9,414210,3518701
SP,5231102,10,14439.44,1,2,9,142705,3518701
SP,5231102,10,4934.28,1,2,9,420110,3518701
SP,5231102,10,7273.42,1,2,9,212405,3518701
SP,5231102,10,11981.44,1,2,9,342610,3518701
SP,5231102,10,25095.7,1,2,9,141205,3518701
SP,5231102,10,3624.56,1,8,9,414205,3518701
SP,5231102,10,17295.86,1,2,9,410105,3518701
SP,5231102,10,5118.72,1,2,9,782220,3518701
SP,5231102,10,9598.7,1,9,9,782115,3518701
SP,5231102,10,5903.74,1,2,9,225140,3518701
SP,5231102,10,10896.49,1,2,9,342610,3518701
SP,5231102,10,2280.03,1,9,9,862150,3518701
SP,5231102,10,8812.55,1,8,9,342315,3518701
SP,5231102,10,2355.66,1,2,9,782220,3518701
SP,5231102,10,3209.21,1,2,9,862150,3518701
SP,5231102,10,4303.46,1,2,9,212420,3518701
SP,5231102,10,15955.34,1,2,9,342210,3518701
SP,5231102,10,4454.23,1,2,9,342410,3518701
SP,5231102,10,7693.73,1,8,9,782115,3518701
SP,5231102,10,29941.85,1,2,9,142115,3518701
SP,5231102,10,10632.98,1,2,9,782115,3518701
SP,5231102,10,2001.06,1,8,10,514310,3518701
SP,5231102,10,18884.72,1,2,9,141615,3518701
SP,5231102,10,8245.67,1,2,9,510310,3518701
SP,5231102,10,8866.25,1,2,9,342315,3518701
SP,5231102,10,4353.66,1,2,9,391120,3518701
SP,5231102,10,3704.88,1,8,9,354305,3518701
SP,5231102,10,2964.24,1,9,9,317110,3518701
SP,5231102,10,8066.75,1,2,9,782115,3518701
SP,5231102,10,13661.28,1,2,9,391120,3518701
SP,5231102,10,5137.41,1,2,9,214365,3518701
SP,5231102,10,4668.36,1,2,9,414215,3518701
SP,5231102,10,3985.24,1,4,9,782610,3518701
SP,5231102,10,4558.3,1,2,9,351605,3518701
SP,5231102,10,10406.95,1,2,9,342610,3518701
SP,5231102,10,3623.32,1,2,9,716610,3518701
SP,5231102,10,21058.32,1,2,9,141605,3518701
SP,5231102,10,7851.36,1,2,9,782115,3518701
SP,5231102,10,4040.25,1,2,9,252105,3518701
SP,5231102,10,1869.13,1,8,9,414105,3518701
SP,5231102,10,4580.22,1,2,9,411045,3518701
SP,5231102,10,6654.51,1,2,9,342205,3518701
SP,5231102,10,3466.74,1,9,9,391210,3518701
SP,5231102,10,31298.01,1,9,9,141605,3518701
SP,5231102,10,10718.92,1,2,9,342315,3518701
SP,5231102,10,11999.7,1,2,9,782115,3518701
SP,5231102,10,8109.12,1,2,9,782115,3518701
SP,5231102,10,9559.64,1,2,9,510310,3518701
SP,5231102,10,2630.9,1,2,9,414110,3518701
SP,5231102,10,3745.67,1,8,9,414115,3518701
SP,5231102,10,4013.28,1,4,9,342410,3518701
SP,5231102,10,7110.62,1,8,9,342315,3518701
SP,5231102,10,9856.4,1,2,9,783220,3518701
SP,5231102,10,4436.21,1,2,9,414210,3518701
SP,5231102,10,3809.41,1,8,9,251205,3518701
SP,5231102,10,3022.26,1,9,9,317210,3518701
SP,5231102,10,6101.21,1,2,9,214915,3518701
SP,5231102,10,7451.79,1,2,9,782220,3518701
SP,5231102,10,2871.47,1,6,9,411010,3518701
SP,5231102,10,15531.77,1,2,9,142210,3518701
SP,5231102,10,10785.47,1,2,9,860115,3518701
SP,5231102,10,8394.34,1,2,9,510310,3518701
SP,5231102,10,12746.83,1,2,9,212215,3518701
SP,5231102,10,2396.97,1,9,9,782220,3518701
SP,5231102,10,3857.23,1,2,9,411030,3518701
SP,5231102,10,8463.71,1,2,9,342610,3518701
SP,5231102,10,3363.56,1,2,9,422105,3518701
SP,5231102,10,3030.53,1,2,9,782220,3518701
SP,5231102,10,8264.62,1,2,9,782115,3518701
SP,5231102,10,12086.17,1,9,9,950305,3518701
SP,5231102,10,6237.14,1,9,9,391205,3518701
SP,5231102,10,6680.07,1,2,9,212405,3518701
SP,5231102,10,7781.78,1,2,9,342610,3518701
SP,5231102,10,3841.06,1,2,9,422105,3518701
SP,5231102,10,5785.92,1,8,9,951105,3518701
SP,5231102,10,4716.44,1,2,9,252210,3518701
SP,5231102,10,11567.94,1,2,9,391120,3518701
SP,5231102,10,3987.32,1,8,9,223405,3518701
SP,5231102,10,4008.5,1,2,9,862150,3518701
SP,5231102,10,6418.75,1,9,9,214405,3518701
SP,5231102,10,4002.93,1,2,9,317210,3518701
SP,5231102,10,23209.08,1,2,9,141205,3518701
SP,5231102,10,5162.47,1,4,9,951105,3518701
SP,5231102,10,2606.67,1,9,9,414105,3518701
SP,5231102,10,2815.34,1,8,9,354125,3518701
SP,5231102,10,3240.16,1,2,9,252105,3518701
SP,5231102,10,2818.91,1,2,9,411010,3518701
SP,5231102,10,12193.67,1,9,9,342610,3518701
SP,5231102,10,8361.72,1,2,9,212405,3518701
SP,5231102,10,2030.16,1,2,9,782220,3518701
SP,5231102,10,2964.36,1,2,9,342110,3518701
SP,5231102,10,21805.86,1,4,9,141605,3518701
SP,5231102,10,10943.19,1,2,9,212405,3518701
SP,5231102,10,8339.73,1,2,9,510310,3518701
SP,5231102,10,15132.99,1,2,9,225140,3518701
SP,5231102,10,6397.47,1,2,9,212405,3518701
SP,5231102,10,5882.48,1,9,9,214250,3518701
SP,5231102,10,6682.39,1,2,9,783220,3518701
SP,5231102,10,3815.15,1,8,9,782610,3518701
SP,5231102,10,13850.24,1,2,9,342610,3518701
SP,5231102,10,2796.78,1,9,9,782220,3518701
SP,5231102,10,3385.98,1,2,9,782220,3518701
SP,5231102,10,3573.58,1,2,9,252105,3518701
SP,5231102,10,0,1,2,9,414215,3518701
SP,5231102,10,10252.1,1,2,9,342315,3518701
SP,5231102,10,9217.17,1,2,9,214405,3518701
SP,5231102,10,7239.49,1,2,9,342610,3518701
SP,5231102,10,3191.9,1,2,9,411010,3518701
SP,5231102,10,10136.67,1,2,9,342315,3518701
SP,5231102,10,7871.02,1,8,9,141615,3518701
SP,5231102,10,4708.38,1,2,9,212420,3518701
SP,5231102,10,3896.48,1,2,9,317110,3518701
SP,5231102,10,7447.18,1,2,9,782220,3518701
SP,5231102,10,9964.36,1,2,9,414210,3518701
SP,5231102,10,6347.31,1,2,9,342205,3518701
SP,5231102,10,8231.58,1,2,9,212420,3518701
SP,5231102,10,5904.95,1,8,9,862150,3518701
SP,5231102,10,5872.44,1,2,9,342610,3518701
SP,5231102,10,3908.03,1,9,9,314410,3518701
SP,5231102,10,11364.37,1,2,9,782115,3518701
SP,5231102,10,7782.08,1,2,9,342610,3518701
SP,5231102,10,13653,1,2,9,410105,3518701
SP,5231102,10,4247.35,1,2,9,252210,3518701
SP,5231102,10,15126.13,1,2,9,414215,3518701
SP,5231102,10,6086.43,1,2,9,313120,3518701
SP,5231102,10,3068.69,1,9,9,782220,3518701
SP,5231102,10,9498.29,1,8,9,252405,3518701
SP,5231102,10,5317.17,1,2,9,212420,3518701
SP,5231102,10,4837.91,1,2,9,414110,3518701
SP,5231102,10,7956.1,1,2,9,782115,3518701
SP,5231102,10,2401.22,1,2,9,411045,3518701
SP,5231102,10,2492.84,1,9,9,391210,3518701
SP,5231102,10,3529.51,1,8,9,862150,3518701
SP,5231102,10,40355.44,1,2,9,141205,3518701
SP,5231102,10,6618.41,1,2,9,410205,3518701
SP,5231102,10,13421.78,1,2,9,313115,3518701
SP,5231102,10,3708.54,1,2,9,414115,3518701
SP,5231102,10,10425.14,1,2,9,342610,3518701
SP,5231102,10,8616.02,1,8,9,410105,3518701
SP,5231102,10,5314.68,1,2,9,212405,3518701
SP,5231102,10,5710.28,1,2,9,782110,3518701
SP,5231102,10,3865.89,1,2,9,951315,3518701
SP,5231102,10,10530.03,1,2,9,782115,3518701
SP,5231102,10,8250.39,1,2,9,212410,3518701
SP,5231102,10,7983.73,1,2,9,782115,3518701
SP,5231102,10,0,1,2,9,342110,3518701
SP,5231102,10,4633.74,1,2,9,212405,3518701
SP,5231102,10,8490.48,1,2,9,212405,3518701
SP,5231102,10,21440.67,1,2,9,141605,3518701
SP,5231102,10,3054.6,1,9,9,517420,3518701
SP,5231102,10,3747.74,1,2,9,517330,3518701
SP,5231102,10,13971.81,1,2,9,391120,3518701
SP,5231102,10,7326.92,1,8,9,342610,3518701
SP,5231102,10,17143.8,1,9,9,142705,3518701
SP,5231102,10,0,1,8,9,510310,3518701
SP,5231102,10,12804.97,1,2,9,782115,3518701
SP,5231102,10,5883.78,1,8,9,214405,3518701
SP,5231102,10,4038.3,1,2,9,517420,3518701
SP,5231102,10,7939.31,1,8,9,252405,3518701
SP,5231102,10,10461.77,1,2,9,782115,3518701
SP,5231102,10,1680.84,1,2,9,342110,3548500
SP,5231102,10,10238.09,1,2,9,342125,3548500
SP,5231102,10,4515.89,1,9,9,142120,3548500
SP,5231101,10,35705.48,1,2,9,214305,3548500
SP,5231102,10,2162.84,1,2,9,411010,3548500
SP,5231102,10,5661.57,1,2,9,782220,3548500
SP,5231102,10,10219,1,2,9,142535,3548500
SP,5231102,10,2778.46,1,9,9,520110,3548500
SP,5231102,10,2862.36,1,9,9,414115,3548500
SP,5231101,10,11427.13,1,8,10,861105,3548500
SP,5231101,10,11002.08,1,2,9,517335,3548500
SP,5231102,10,3121.56,1,8,9,517330,3548500
SP,5231102,10,4012.34,1,8,9,411010,3548500
SP,5231101,10,9559.29,1,2,9,517335,3548500
SP,5231102,10,3427.56,1,9,9,782210,3548500
SP,5231101,10,10176.6,1,8,9,351605,3548500
SP,5231102,10,0,1,2,9,411010,3548500
SP,5231102,10,9742.44,1,9,9,142330,3548500
SP,5231102,10,4136.47,1,2,9,342105,3548500
SP,5231102,10,4011.65,1,8,9,411010,3548500
SP,5231101,10,12626.27,1,2,9,214010,3548500
SP,5231102,10,7038.95,1,2,9,351710,3548500
SP,5231102,10,4618.72,1,9,9,715615,3548500
SP,5231102,10,9237.85,1,2,9,142330,3548500
SP,5231101,10,1920.66,1,2,9,783230,3548500
SP,5231102,10,17800,1,2,9,252605,3548500
SP,5231102,10,9756.45,1,9,9,342610,3548500
SP,5231101,10,19590.07,1,2,9,517335,3548500
SP,5231102,10,39848.22,1,2,9,142115,3548500
SP,5231101,10,6528.93,1,6,9,517335,3548500
SP,5231102,10,3279.9,1,4,9,862150,3548500
SP,5231102,10,2616.87,1,8,9,342125,3548500
SP,5231102,10,10380.44,1,9,9,782220,3548500
SP,5231101,10,15368.07,1,2,9,517335,3548500
SP,5231102,10,9265.08,1,2,9,342405,3548500
SP,5231102,10,3810.47,1,2,9,782220,3548500
SP,5231102,10,3314.1,1,2,9,414105,3548500
SP,5231102,10,12404.19,1,2,9,342610,3548500
SP,5231102,10,2700.73,1,8,9,342125,3548500
SP,5231101,10,12354.88,1,2,9,411010,3548500
SP,5231102,10,28261.49,1,2,9,122610,3548500
SP,5231102,10,5878.47,1,9,9,783220,3548500
SP,5231102,10,2616.35,1,9,9,342105,3548500
SP,5231102,10,4712.26,1,8,9,411010,3548500
SP,5231102,10,2994.65,1,2,9,354140,3548500
SP,5231102,10,5933.74,1,2,9,391210,3548500
SP,5231102,10,3148.72,1,9,9,782210,3548500
SP,5231101,10,29299.18,1,2,9,214205,3548500
SP,5231102,10,4087.12,1,8,9,342605,3548500
SP,5231102,10,8001.92,1,2,9,252210,3548500
SP,5231102,10,7910.06,1,2,9,520110,3548500
SP,5231102,10,2750.97,1,8,9,342125,3548500
SP,5231102,10,13143.16,1,4,9,354120,3548500
SP,5231102,10,3373.41,1,8,9,783215,3548500
SP,5231102,10,20923.35,1,2,9,141205,3548500
SP,5231102,10,2830.82,1,8,9,342125,3548500
SP,5231101,10,31318.87,1,8,9,252105,3548500
SP,5231102,10,4626.78,1,4,9,212420,3548500
SP,5231101,10,12642.23,1,2,9,517335,3548500
SP,5231102,10,5750.1,1,2,9,351605,3548500
SP,5231102,55,760,2,2,6,411005,3548500
SP,5231102,10,5554.77,1,2,9,241005,3548500
SP,5231102,10,6297.16,1,2,9,142335,3548500
SP,5231102,10,5209.72,1,9,9,783220,3548500
SP,5231101,10,9834.44,1,2,9,214205,3548500
SP,5231102,10,3420.28,1,2,9,252105,3548500
SP,5231102,10,4170.58,1,2,9,731125,3548500
SP,5231102,10,3130.07,1,2,9,342125,3548500
SP,5231102,10,10910.04,1,8,9,391125,3548500
SP,5231102,10,4508.73,1,8,9,354305,3548500
SP,5231102,10,4676.99,1,8,9,411010,3548500
SP,5231101,10,17962.36,1,2,9,517335,3548500
SP,5231102,10,6602.64,1,8,9,782110,3548500
SP,5231101,10,29046.67,1,2,9,142105,3548500
SP,5231101,10,10396.98,1,2,9,411010,3548500
SP,5231102,10,6539.5,1,2,9,252105,3548500
SP,5231102,10,4546.32,1,2,9,411010,3548500
SP,5231102,10,2799.98,1,8,9,342125,3548500
SP,5231102,10,12457.41,1,2,9,410105,3548500
SP,5231101,10,15915.86,1,2,9,214205,3548500
SP,5231101,10,4673.42,1,2,9,411010,3548500
SP,5231102,10,3434.22,1,2,9,215205,3548500
SP,5231102,10,1658.37,1,8,9,514320,3548500
SP,5231102,10,3263.29,1,2,9,142330,3548500
SP,5231102,10,7031.63,1,2,9,342110,3548500
SP,5231102,10,12089.15,1,2,9,860110,3548500
SP,5231102,10,3834.05,1,2,9,411010,3548500
SP,5231101,10,32770.53,1,2,9,411010,3548500
SP,5231101,10,9822.53,1,9,9,517335,3548500
SP,5231102,10,4703.66,1,2,9,252105,3548500
SP,5231102,10,16111.5,1,2,9,391125,3548500
SP,5231101,10,29253.17,1,2,9,241005,3548500
SP,5231102,10,3021.66,1,9,9,782210,3548500
SP,5231102,10,7653.51,1,9,9,782115,3548500
SP,5231102,10,7237.86,1,8,9,410105,3548500
SP,5231102,10,29356.76,1,8,9,142305,3548500
SP,5231102,10,6867.8,1,9,9,342610,3548500
SP,5231102,10,5869.82,1,2,9,410105,3548500
SP,5231102,10,2701.99,1,8,9,342125,3548500
SP,5231102,10,2147.21,1,2,9,411010,3548500
SP,5231101,10,31745.45,1,2,9,411010,3548500
SP,5231102,10,5038.02,1,2,9,342205,3548500
SP,5231102,10,3414.29,1,2,9,354305,3548500
SP,5231101,10,9064.88,1,8,9,517335,3548500
SP,5231102,10,7038.65,1,2,9,314110,3548500
SP,5231101,10,11272.8,1,2,9,212405,3548500
SP,5231102,10,9804.84,1,2,9,391125,3548500
SP,5231101,10,29392.34,1,2,9,214205,3548500
SP,5231102,10,2100.54,1,2,9,411010,3548500
SP,5231102,10,6282.52,1,4,9,252105,3548500
SP,5231101,10,10339.29,1,2,9,318510,3548500
SP,5231102,10,2419.35,1,8,9,342125,3548500
SP,5231101,10,36603,1,2,9,251205,3548500
SP,5231102,10,9233.39,1,9,9,414215,3548500
SP,5231101,10,24254.27,1,8,9,411010,3548500
SP,5231102,10,6434.64,1,8,9,783220,3548500
SP,5231101,10,25162.64,1,8,9,411010,3548500
SP,5231101,10,9942.17,1,8,10,252105,3548500
SP,5231101,10,7487.25,1,2,9,517335,3548500
SP,5231102,10,13776.58,1,8,9,342610,3548500
SP,5231102,10,12426.46,1,2,9,142105,3548500
SP,5231102,10,18071.25,1,8,10,142105,3548500
SP,5231102,10,12453.74,1,4,9,510310,3548500
SP,5231102,10,10139.43,1,9,9,782220,3548500
SP,5231101,10,11552.22,1,2,9,517335,3548500
SP,5231101,10,7812.79,1,2,9,411010,3548500
SP,5231102,90,4619.61,1,2,9,252210,3548500
SP,5231102,10,5458.56,1,4,9,342125,3548500
SP,5231102,10,3248.62,1,2,9,314410,3548500
SP,5231102,10,4605.91,1,9,9,517110,3548500
SP,5231102,10,4730.88,1,2,9,212405,3548500
SP,5231102,10,10457.83,1,2,9,520110,3548500
SP,5231102,10,2095.83,2,8,5,783215,3548500
SP,5231102,10,7085.35,1,2,9,782115,3548500
SP,5231101,10,11727.35,1,2,9,251205,3548500
SP,5231101,10,28119.41,1,2,9,212405,3548500
SP,5231102,10,10237.06,1,2,9,342605,3548500
SP,5231102,10,23190.47,1,2,9,123605,3548500
SP,5231102,10,62043.39,1,2,9,123105,3548500
SP,5231102,10,7505.08,1,2,9,391125,3548500
SP,5231102,10,5451.43,1,2,9,410105,3548500
SP,5231102,10,2416.65,1,9,9,520110,3548500
SP,5231102,10,6418.92,1,9,9,342610,3548500
SP,5231102,10,20355.26,1,2,9,342610,3548500
SP,5231101,10,9965.25,1,2,9,517335,3548500
SP,5231101,10,11142.62,1,9,9,517335,3548500
SP,5231102,10,75107.28,1,2,9,121010,3548500
SP,5231101,10,28314.36,1,2,10,252105,3548500
SP,5231101,10,17597.31,1,2,9,411010,3548500
SP,5231102,10,2295.4,1,8,9,411005,3548500
SP,5231101,10,2273.08,1,2,9,783230,3548500
SP,5231102,10,8116.69,1,9,9,782115,3548500
SP,5231102,10,1875.56,1,2,9,251230,3548500
SP,5231102,10,1113.77,2,4,4,514320,3548500
SP,5231102,10,3657.51,1,2,9,411010,3548500
SP,5231101,10,8998.56,1,4,9,251540,3548500
SP,5231102,10,1314.35,2,2,2,514320,3548500
SP,5231102,10,4790.11,1,4,9,951105,3548500
SP,5231102,10,5752.28,1,2,9,252105,3548500
SP,5231102,10,3051.69,1,2,9,783215,3548500
SP,5231101,10,7884.53,1,2,9,517335,3548500
SP,5231102,10,7170.3,1,4,9,351605,3548500
SP,5231102,10,3072.53,1,2,9,783220,3548500
SP,5231101,10,13033.14,1,6,9,212405,3548500
SP,5231102,10,7400.55,1,9,9,414215,3548500
SP,5231102,10,10677.45,1,8,9,860110,3548500
SP,5231102,10,4312.89,1,9,9,212420,3548500
SP,5231102,10,8601.59,1,2,9,342610,3548500
SP,5231101,10,12756.72,1,2,10,252105,3548500
SP,5231102,10,7749.36,1,2,9,342610,3548500
SP,5231102,10,9229.61,1,9,9,414215,3548500
SP,5231102,10,2322.68,1,8,9,342125,3548500
SP,5231101,10,25595.83,1,2,9,214305,3548500
SP,5231101,10,5934.07,1,8,9,517335,3548500
SP,5231101,10,17021.82,1,9,9,313215,3548500
SP,5231102,10,2783.92,1,2,9,413115,3548500
SP,5231102,10,6500,1,2,9,214205,3548500
SP,5231102,10,3465.56,1,2,9,354305,3548500
SP,5231101,10,10182.89,1,6,9,214405,3548500
SP,5231101,10,8224.89,1,2,9,517335,3548500
SP,5231101,10,9933.63,1,2,9,517335,3548500
SP,5231102,10,23369.18,1,2,9,142605,3548500
SP,5231102,10,10045.67,1,2,9,410105,3548500
SP,5231102,10,7346.08,1,9,9,782115,3548500
SP,5231101,10,11487.33,1,2,9,411010,3548500
SP,5231101,10,23898.09,1,2,9,411010,3548500
SP,5231101,10,21349.76,1,2,9,411010,3548500
SP,5231102,10,1816.54,1,2,9,411005,3548500
SP,5231101,10,19034.97,1,2,9,517335,3548500
SP,5231101,10,9271.76,1,8,9,411010,3548500
SP,5231102,10,11601,1,8,9,214205,3548500
SP,5231102,10,2424.77,1,2,9,783210,3548500
SP,5231102,10,1949.84,1,8,9,342125,3548500
SP,5231101,10,9291.28,1,2,9,411010,3548500
SP,5231102,10,8549.15,1,2,9,212310,3548500
SP,5231101,10,11253.78,1,2,9,517335,3548500
SP,5231101,10,3756.67,1,8,10,783230,3548500
SP,5231102,10,6224.04,1,2,9,391125,3548500
SP,5231102,10,25962.7,1,2,9,142320,3548500
SP,5231102,10,6340.41,1,2,9,342610,3548500
SP,5231101,10,12004.4,1,2,9,252105,3548500
SP,5231102,10,4993.42,1,8,9,342125,3548500
SP,5231102,10,3723.7,1,8,9,411045,3548500
SP,5231102,10,1268.01,2,4,5,514320,3548500
SP,5231102,10,6487.02,1,8,9,342610,3548500
SP,5231102,10,9260.01,1,2,9,410105,3548500
SP,5231101,10,11140.51,1,4,9,411010,3548500
SP,5231101,10,12579.36,1,2,9,212405,3548500
SP,5231102,10,3982.66,1,9,9,212420,3548500
SP,5231102,10,10894.9,1,2,9,142505,3548500
SP,5231101,10,10076.32,1,2,9,241005,3548500
SP,5231101,10,15113.98,1,2,9,261125,3548500
SP,5231102,10,2372.28,1,2,9,354305,3548500
SP,5231102,10,10121.11,1,2,9,225140,3548500
SP,5231102,10,11570.51,1,2,9,342405,3548500
SP,5231102,10,9137.69,1,8,9,783210,3548500
SP,5231102,10,2815.68,1,4,9,342125,3548500
SP,5231102,10,47865.8,1,2,9,121010,3548500
SP,5231101,10,16893.49,1,2,9,411010,3548500
SP,5231102,10,6871.21,1,9,9,783220,3548500
SP,5231102,10,4489.07,1,8,9,342105,3548500
SP,5231102,10,6636.87,1,9,9,783220,3548500
SP,5231102,10,6960.57,1,9,9,342610,3548500
SP,5231102,10,4066.37,1,2,9,342605,3548500
SP,5231102,10,9052.66,1,8,9,520110,3548500
SP,5231102,10,3479.55,2,4,6,783215,3548500
SP,5231102,10,3085.31,1,2,9,241010,3548500
SP,5231102,10,6154.66,1,8,9,252105,3548500
SP,5231102,10,4391.16,1,4,9,342610,3548500
SP,5231102,10,6386.59,1,2,9,252210,3548500
SP,5231102,10,19581.06,1,2,9,252105,3548500
SP,5231102,10,6281.72,1,2,9,342610,3548500
SP,5231101,10,28337.47,1,2,9,411010,3548500
SP,5231102,10,2479.65,1,8,9,414140,3548500
SP,5231102,10,3137.12,1,9,9,391115,3548500
SP,5231101,10,37688.36,1,9,9,411010,3548500
SP,5231102,10,17958.75,1,8,9,252210,3548500
SP,5231102,10,0,2,8,6,514225,3548500
SP,5231101,10,4222.58,1,2,9,411010,3548500
SP,5231102,10,4903.14,1,9,9,212420,3548500
SP,5231102,10,3407.67,1,2,9,354140,3548500
SP,5231101,10,24832.33,1,8,9,411010,3548500
SP,5231101,10,8191.73,1,2,9,411010,3548500
SP,5231102,10,3218.71,2,8,5,783215,3548500
SP,5231102,10,2410.46,1,2,9,414215,3548500
SP,5231102,10,3914.25,1,2,9,911305,3548500
SP,5231102,10,8000.06,1,9,9,414215,3548500
SP,5231102,10,1588.94,2,2,6,411010,3548500
SP,5231101,10,9202.58,1,2,9,214205,3548500
SP,5231102,10,8091.52,1,2,9,782115,3548500
SP,5231102,10,10834.59,1,2,9,950110,3548500
SP,5231101,10,7487.43,1,9,9,517335,3548500
SP,5231101,10,10240.18,1,2,9,241005,3548500
SP,5231101,10,9801.87,1,2,9,411010,3548500
SP,5231101,10,10890.94,1,2,9,517335,3548500
SP,5231102,10,2515.48,1,2,9,411010,3548500
SP,5231102,10,10352.87,1,4,9,860110,3548500
SP,5231102,10,4794.96,1,4,9,212420,3548500
SP,5231101,10,12161.21,1,2,9,214105,3548500
SP,5231101,10,16246.31,1,2,9,411010,3548500
SP,5231102,10,4865.93,1,2,9,252105,3548500
SP,5231102,10,1177.44,2,8,5,514320,3548500
SP,5231101,10,8781.12,1,2,9,517335,3548500
SP,5231102,10,11760.76,1,2,9,142310,3548500
SP,5231101,10,14372.07,1,2,9,212405,3548500
SP,5231102,10,3557.47,1,2,9,414115,3548500
SP,5231102,10,11247.93,1,2,9,342610,3548500
SP,5231102,10,8369.31,1,9,9,782115,3548500
SP,5231101,10,0,1,2,9,411010,3548500
SP,5231102,10,7932.97,1,2,9,342610,3548500
SP,5231102,10,3968.52,1,2,9,252545,3548500
SP,5231102,10,3173.39,1,8,9,342125,3548500
SP,5231102,10,8922.74,1,2,9,142605,3548500
SP,5231102,10,8165.6,1,8,9,142705,3548500
SP,5231101,10,9148.9,1,2,9,251605,3548500
SP,5231102,10,2529.73,1,8,9,414140,3548500
SP,5231102,10,2012.64,1,8,9,411010,3548500
SP,5231102,10,4802.65,1,2,9,354205,3548500
SP,5231102,10,6399.43,1,2,9,252105,3548500
SP,5231101,10,11216.87,1,2,9,861105,3548500
SP,5231102,10,4656.58,1,8,9,342110,3548500
SP,5231102,10,2750.16,1,8,9,342125,3548500
SP,5231102,10,3242.78,1,2,9,212420,3548500
SP,5231102,10,3361.25,2,2,5,783215,3548500
SP,5231102,10,2997.57,1,2,9,517330,3548500
SP,5231101,10,28502.63,1,2,9,252105,3548500
SP,5231102,10,13245.6,1,2,9,342405,3548500
SP,5231101,10,10895.98,1,2,9,517335,3548500
SP,5231102,10,8307.71,1,8,9,391125,3548500
SP,5231102,10,3431.13,1,2,9,783215,3548500
SP,5231101,10,30161.6,1,2,9,213440,3548500
SP,5231101,10,19117.82,1,2,9,411010,3548500
SP,5231101,10,3686.14,1,2,10,783230,3548500
SP,5231101,10,16443.64,1,2,9,411010,3548500
SP,5231102,10,6993.31,1,2,9,783220,3548500
SP,5231102,10,1962.4,1,2,9,354305,3548500
SP,5231102,10,4072.88,1,8,9,212405,3548500
SP,5231102,10,3102.15,1,2,9,354305,3548500
SP,5231102,10,7637.59,1,8,9,410105,3548500
SP,5231102,10,5728.89,1,8,9,342110,3548500
SP,5231101,10,15139.13,1,2,9,411010,3548500
SP,5231101,10,7719.48,1,2,9,517335,3548500
SP,5231102,10,2259.82,1,2,9,411010,3548500
SP,5231102,10,1536.81,2,2,4,513425,3548500
SP,5231101,10,9575.65,1,8,9,517335,3548500
SP,5231102,10,5582.32,1,2,9,391125,3548500
SP,5231101,10,7019.79,1,4,9,517335,3548500
SP,5231101,10,13891.77,1,2,9,252210,3548500
SP,5231101,10,9254.57,1,2,9,411010,3548500
SP,5231102,10,2673.21,1,2,9,251215,3548500
SP,5231101,10,14644.43,1,2,9,241005,3548500
SP,5231102,10,4905.65,1,9,9,212420,3548500
SP,5231102,10,5571.33,1,2,9,342110,3548500
SP,5231102,10,7922.56,1,2,9,910105,3548500
SP,5231102,10,2267.34,1,2,9,414140,3548500
SP,5231102,10,5149.06,1,9,9,314110,3548500
SP,5231102,10,6416.57,1,2,9,410105,3548500
SP,5231102,10,0,1,2,9,411010,3548500
SP,5231102,10,1608.87,2,8,6,514320,3548500
SP,5231102,10,4704.96,1,8,9,950110,3548500
SP,5231102,10,8970.23,1,2,9,251215,3548500
SP,5231102,10,9719.45,1,9,9,414215,3548500
SP,5231102,10,2307.62,1,2,9,783210,3548500
SP,5231102,10,13284.34,1,9,9,342105,3548500
SP,5231102,10,6464.77,1,2,9,252210,3548500
SP,5231102,10,31531.41,1,2,9,142705,3548500
SP,5231101,10,10698.12,1,8,9,517335,3548500
SP,5231101,10,14520.29,1,8,9,517335,3548500
SP,5231102,10,2839.46,1,8,9,411010,3548500
SP,5231101,10,36631.09,1,9,10,212405,3548500
SP,5231101,10,17940.17,1,9,9,411010,3548500
SP,5231102,10,3337.08,1,2,9,411010,3548500
SP,5231102,10,1868.35,1,8,9,354305,3548500
SP,5231102,10,3999.49,1,2,9,251215,3548500
SP,5231102,10,3952.24,1,2,9,782220,3548500
SP,5231102,10,3678.72,1,2,9,252105,3548500
